,source_user,username,target_user
662,1196772150,El_Vitruvio,BArevalodeLeon
663,1196772150,El_Vitruvio,_SPGuatemala
664,1196772150,El_Vitruvio,DiariodeCA
665,1196772150,El_Vitruvio,AGN_noticias
666,1196772150,El_Vitruvio,Radio_TGW
667,495576078,neryrol,BArevalodeLeon
668,56183126,vozdeltuit,Ejercito_GT
669,56183126,vozdeltuit,PrensaComunitar
674,1435062946598694914,La_ReVoluZzion,FJimenezmingob
675,1435062946598694914,La_ReVoluZzion,mingobguate
676,1435062946598694914,La_ReVoluZzion,_SPGuatemala
677,1435062946598694914,La_ReVoluZzion,DTransitoPNC
678,1435062946598694914,La_ReVoluZzion,DiariodeCA
679,1435062946598694914,La_ReVoluZzion,AGN_noticias
680,1435062946598694914,La_ReVoluZzion,Radio_TGW
681,1435062946598694914,La_ReVoluZzion,GuatemalaGob
683,1567514664115863552,Francis51629833,IvanDuque
684,1567514664115863552,Francis51629833,BArevalodeLeon
688,123458441,HeberGT,BArevalodeLeon
689,1645923076821983232,Domingo2325943,BArevalodeLeon
690,169932072,AdanRodass,XelaNewsGt
691,169932072,AdanRodass,GuatemalaGob
692,169932072,AdanRodass,BArevalodeLeon
693,1598888796820496384,karlbeni77,FJimenezmingob
694,1598888796820496384,karlbeni77,PNCdeGuatemala
695,1598888796820496384,karlbeni77,GuatemalaGob
696,1598888796820496384,karlbeni77,BArevalodeLeon
697,1598888796820496384,karlbeni77,_SPGuatemala
698,1598888796820496384,karlbeni77,DiariodeCA
699,1598888796820496384,karlbeni77,AGN_noticias
700,1598888796820496384,karlbeni77,Radio_TGW
701,1668983948,diaz_majuma4,IvanDuque
702,1668983948,diaz_majuma4,BArevalodeLeon
708,1010638342118133762,lJefe_19,OlsenPsico
709,1010638342118133762,lJefe_19,BArevalodeLeon
710,1034560560497655809,EstuardoSanch17,romeoruiz__
711,1034560560497655809,EstuardoSanch17,FJimenezmingob
712,1034560560497655809,EstuardoSanch17,BArevalodeLeon
717,1590369075632295937,JeremasGmez16,lhazmitia
718,1590369075632295937,JeremasGmez16,FCTGuatemala
719,1590369075632295937,JeremasGmez16,samuel_pz
720,1590369075632295937,JeremasGmez16,BArevalodeLeon
721,2271697640,ElCidRudy,Ejercito_GT
722,2271697640,ElCidRudy,BArevalodeLeon
723,3305321604,soyelvendedorx,doctoraclaudia
724,3305321604,soyelvendedorx,BArevalodeLeon
725,2180345184,pmarroquin13,leraovalle
726,2180345184,pmarroquin13,Perico8461
727,2180345184,pmarroquin13,JLFont001
728,2180345184,pmarroquin13,concriteriogt
729,2180345184,pmarroquin13,BArevalodeLeon
730,2180345184,pmarroquin13,KarinHerreraVP
731,2180345184,pmarroquin13,karinapazGt
732,2180345184,pmarroquin13,BancadaSemilla
733,2180345184,pmarroquin13,samuel_pz
734,1299426548638978049,BenitoC67601310,Chejo111
740,1302349457313476610,ElrevoltijoGT,fundamyrnamack
741,1302349457313476610,ElrevoltijoGT,hernandezmack
742,1302349457313476610,ElrevoltijoGT,BancadaSemilla
743,1302349457313476610,ElrevoltijoGT,BArevalodeLeon
744,1302349457313476610,ElrevoltijoGT,apoyomutuo
745,1302349457313476610,ElrevoltijoGT,conaviguagt
746,1302349457313476610,ElrevoltijoGT,fontierrasguate
747,1302349457313476610,ElrevoltijoGT,5toPoderSM
748,1302349457313476610,ElrevoltijoGT,PrensaComunitar
749,1302349457313476610,ElrevoltijoGT,PlazaPublicaGT
751,1422369556333568001,DagobertoJoseK1,IvanDuque
752,1422369556333568001,DagobertoJoseK1,BArevalodeLeon
753,1284914996972064768,moquera_agapito,IvanDuque
754,1284914996972064768,moquera_agapito,BArevalodeLeon
755,768254054854225920,Jurgenfranko,IvanDuque
756,768254054854225920,Jurgenfranko,BArevalodeLeon
757,846462440,CamilaS95,IvanDuque
758,846462440,CamilaS95,BArevalodeLeon
759,1735817726889803776,norcasmon,IvanDuque
760,1735817726889803776,norcasmon,BArevalodeLeon
761,437558949,dannoger,IvanDuque
762,437558949,dannoger,BArevalodeLeon
763,450288219,CesarGallego13,IvanDuque
764,450288219,CesarGallego13,BArevalodeLeon
765,2330962575,comocuynocuento,IvanDuque
766,2330962575,comocuynocuento,BArevalodeLeon
767,3111326200,mihumarju1,MendiaMariela
768,3111326200,mihumarju1,BArevalodeLeon
769,877630771959390209,rafaelandresmc,IvanDuque
770,877630771959390209,rafaelandresmc,BArevalodeLeon
771,1627737977265786895,MrVasille,IvanDuque
772,1627737977265786895,MrVasille,BArevalodeLeon
773,308236623,omar90delta,FJimenezmingob
774,308236623,omar90delta,PNCdeGuatemala
775,308236623,omar90delta,mingobguate
776,308236623,omar90delta,DTransitoPNC
777,308236623,omar90delta,_SPGuatemala
778,308236623,omar90delta,DiariodeCA
779,308236623,omar90delta,AGN_noticias
780,308236623,omar90delta,Radio_TGW
781,308236623,omar90delta,GuatemalaGob
782,308236623,omar90delta,BArevalodeLeon
783,228896888,johnfre3680,Chavelo773
784,228896888,johnfre3680,IvanDuque
785,228896888,johnfre3680,BArevalodeLeon
786,138727673,James10Tiburcio,IvanDuque
787,138727673,James10Tiburcio,BArevalodeLeon
788,138727673,James10Tiburcio,OEA_oficial
792,868910604,AsHidalgo,EstacionDobleA
793,868910604,AsHidalgo,soy_502
794,868910604,AsHidalgo,BArevalodeLeon
795,868910604,AsHidalgo,AztecaNoticiaGT
796,868910604,AsHidalgo,BancadaSemilla
797,868910604,AsHidalgo,eP_investiga
798,868910604,AsHidalgo,VicenteCarrera_
799,868910604,AsHidalgo,KarinHerreraVP
800,868910604,AsHidalgo,NOTI_MIXCO
801,868910604,AsHidalgo,BomberosM_Mixco
802,868910604,AsHidalgo,MPguatemala
803,1704114879064322049,brandonbar79410,GuatemalaGob
804,1704114879064322049,brandonbar79410,BArevalodeLeon
805,1704114879064322049,brandonbar79410,MagaGuatemala
806,1704114879064322049,brandonbar79410,MaynorEstradaGT
807,427565984,felipe8pedroza,IvanDuque
808,427565984,felipe8pedroza,BArevalodeLeon
809,1085294901510762499,leonarNOCREO,IvanDuque
810,1085294901510762499,leonarNOCREO,BArevalodeLeon
814,310036189,dyessym,SemillaMetro_
815,310036189,dyessym,samuel_pz
816,310036189,dyessym,BArevalodeLeon
817,1164198779869892608,OnlyenmiGuate,raulbarreragt
818,1164198779869892608,OnlyenmiGuate,Merce_Moon
819,1164198779869892608,OnlyenmiGuate,AVillagran502
820,1374863485067231232,OpinionJMC,IvanDuque
821,1374863485067231232,OpinionJMC,BArevalodeLeon
822,1524580294686302208,VilmaMarin20,IvanDuque
823,1524580294686302208,VilmaMarin20,BArevalodeLeon
824,1493179162235912196,Chavelo773,IvanDuque
825,1493179162235912196,Chavelo773,BArevalodeLeon
826,1754199566382219264,gc_502,BArevalodeLeon
827,1749177672175894528,fred_ordon13632,IvanDuque
828,1749177672175894528,fred_ordon13632,BArevalodeLeon
829,427538542,MendezRobinson,__VaderTG
830,427538542,MendezRobinson,BArevalodeLeon
831,427538542,MendezRobinson,USAIDGuate
832,427538542,MendezRobinson,CongresoGuate
833,1652123850753073153,Ar76974876Diego,IvanDuque
834,1652123850753073153,Ar76974876Diego,BArevalodeLeon
835,121271194,grupoartefactos,IvanDuque
836,121271194,grupoartefactos,BArevalodeLeon
838,1435062946598694914,La_ReVoluZzion,PNCdeGuatemala
845,1435062946598694914,La_ReVoluZzion,DrGiammattei
846,959019229,katyolarte,IvanDuque
847,959019229,katyolarte,BArevalodeLeon
850,1302349457313476610,ElrevoltijoGT,FJimenezmingob
851,1302349457313476610,ElrevoltijoGT,mingobguate
852,1302349457313476610,ElrevoltijoGT,usembassyguate
853,1302349457313476610,ElrevoltijoGT,PNCdeGuatemala
854,1302349457313476610,ElrevoltijoGT,DTransitoPNC
855,1302349457313476610,ElrevoltijoGT,DiariodeCA
856,1302349457313476610,ElrevoltijoGT,AGN_noticias
857,1302349457313476610,ElrevoltijoGT,Radio_TGW
862,1302349457313476610,ElrevoltijoGT,Sandra_JovelP
863,1302349457313476610,ElrevoltijoGT,MPguatemala
867,1104806857,CortizJ_,IvanDuque
868,1104806857,CortizJ_,BArevalodeLeon
869,573713011,DidierMauricioC,IvanDuque
870,573713011,DidierMauricioC,BArevalodeLeon
874,1302349457313476610,ElrevoltijoGT,msemillagt
875,1302349457313476610,ElrevoltijoGT,realDonaldTrump
876,1302349457313476610,ElrevoltijoGT,El_Exorcista_
877,1302349457313476610,ElrevoltijoGT,DeZurdos
878,4852165942,VelizVelizham,FJimenezmingob
879,4852165942,VelizVelizham,PNCdeGuatemala
880,4852165942,VelizVelizham,GuatemalaGob
881,4852165942,VelizVelizham,BArevalodeLeon
882,4852165942,VelizVelizham,_SPGuatemala
883,4852165942,VelizVelizham,DiariodeCA
884,4852165942,VelizVelizham,AGN_noticias
885,4852165942,VelizVelizham,Radio_TGW
886,2596657104,carlosmcd100,lgodoy01
887,2596657104,carlosmcd100,PrensaComunitar
888,2596657104,carlosmcd100,LigiaIHernandez
889,2596657104,carlosmcd100,BArevalodeLeon
890,133421912,SebVega,Rafael982877141
891,133421912,SebVega,IvanDuque
892,133421912,SebVega,BArevalodeLeon
894,453393701,EmeGeLizama,FJimenezmingob
895,453393701,EmeGeLizama,PNCdeGuatemala
896,453393701,EmeGeLizama,mingobguate
897,453393701,EmeGeLizama,DTransitoPNC
898,453393701,EmeGeLizama,_SPGuatemala
899,453393701,EmeGeLizama,DiariodeCA
900,453393701,EmeGeLizama,AGN_noticias
901,453393701,EmeGeLizama,Radio_TGW
902,453393701,EmeGeLizama,GuatemalaGob
903,453393701,EmeGeLizama,BArevalodeLeon
904,1452338517015674897,JulioMo59439263,IvanDuque
905,1452338517015674897,JulioMo59439263,BArevalodeLeon
907,1593674653083516928,jhosima48134361,IvanDuque
908,1593674653083516928,jhosima48134361,BArevalodeLeon
910,425042753,rafamosquera,IvanDuque
911,425042753,rafamosquera,BArevalodeLeon
912,936775775977721856,arronchopa,BenitoC67601310
913,936775775977721856,arronchopa,BArevalodeLeon
922,1530565499767201792,carloso81266979,Rincon001A
923,1530565499767201792,carloso81266979,BArevalodeLeon
924,1530565499767201792,carloso81266979,IvanDuque
925,636068178,Fhormigaperez,IvanDuque
926,636068178,Fhormigaperez,BArevalodeLeon
927,100295197,joraogue,IvanDuque
928,100295197,joraogue,BArevalodeLeon
929,1765777397524156418,elanalistagt2,arronchopa
931,343388706,AlexU502,GuatemalaGob
932,343388706,AlexU502,BArevalodeLeon
933,1733358427626156032,vadersoytuvecin,__VaderTG
934,1733358427626156032,vadersoytuvecin,BArevalodeLeon
935,1733358427626156032,vadersoytuvecin,USAIDGuate
936,1733358427626156032,vadersoytuvecin,CongresoGuate
937,126496431,myrdur,IvanDuque
938,126496431,myrdur,BArevalodeLeon
939,1590348535098216450,HooverPomaresg1,IvanDuque
940,1590348535098216450,HooverPomaresg1,BArevalodeLeon
942,1302349457313476610,ElrevoltijoGT,FelixSinExcusas
946,1302349457313476610,ElrevoltijoGT,Nery_RamosR
948,368537112,elvenezolano6,IvanDuque
949,368537112,elvenezolano6,BArevalodeLeon
950,1435404185483333634,drgato709,IvanDuque
951,1435404185483333634,drgato709,BArevalodeLeon
952,980070189067898880,patoberna,IvanDuque
953,980070189067898880,patoberna,BArevalodeLeon
955,980070189067898880,patoberna,petrogustavo
956,1410699310694637569,anti_chairosgt,UbaldoMacu
957,1410699310694637569,anti_chairosgt,FJimenezmingob
959,1742278844885680128,ElectraFacao,IvanDuque
960,1742278844885680128,ElectraFacao,BArevalodeLeon
962,1410699310694637569,anti_chairosgt,santipalomov
964,1089155839,W_I_L_L_I_A_M_R,IvanDuque
965,1089155839,W_I_L_L_I_A_M_R,BArevalodeLeon
966,1136724442120429568,CajasCampo,ElQueNews
967,1136724442120429568,CajasCampo,BancadaSemilla
968,1136724442120429568,CajasCampo,BArevalodeLeon
969,1136724442120429568,CajasCampo,AVillagran502
970,547069601,rolosisi,IvanDuque
971,547069601,rolosisi,BArevalodeLeon
972,1739495706107211776,xvjnnvt4zb,Factor4_GT
973,1739495706107211776,xvjnnvt4zb,BArevalodeLeon
974,355786938,mgaitano100,IvanDuque
975,355786938,mgaitano100,BArevalodeLeon
977,3874797018,marielp82893334,Ejercito_GT
978,3874797018,marielp82893334,SrMindefGT
981,1387142167194480646,steven55191020,IvanDuque
982,1387142167194480646,steven55191020,BArevalodeLeon
983,2949455248,oscarDNB_,IvanDuque
984,2949455248,oscarDNB_,BArevalodeLeon
985,1762276755736272896,cassiani_j47990,IvanDuque
986,1762276755736272896,cassiani_j47990,BArevalodeLeon
987,780442452771692544,mikecrossjdm,MariaMartaUmaa1
988,780442452771692544,mikecrossjdm,UbaldoMacu
989,780442452771692544,mikecrossjdm,MPguatemala
990,780442452771692544,mikecrossjdm,santipalomov
991,780442452771692544,mikecrossjdm,BArevalodeLeon
992,1820050556037070849,olvannysan79318,IvanDuque
993,1820050556037070849,olvannysan79318,BArevalodeLeon
994,267958350,car_pal,IvanDuque
995,267958350,car_pal,BArevalodeLeon
996,1501816709686169603,ElsaRojasPrez1,IvanDuque
997,1501816709686169603,ElsaRojasPrez1,BArevalodeLeon
998,1460076009739493378,Alberto84835575,ElQueNews
999,1460076009739493378,Alberto84835575,BancadaSemilla
1000,1460076009739493378,Alberto84835575,BArevalodeLeon
1001,1460076009739493378,Alberto84835575,AVillagran502
1002,37685733,Allan_GT,J_AlexValdez
1003,37685733,Allan_GT,BArevalodeLeon
1004,1700530674,diogenesprimero,IvanDuque
1005,1700530674,diogenesprimero,BArevalodeLeon
1006,1376956328426536972,Jcbaba3,IvanDuque
1007,1376956328426536972,Jcbaba3,BArevalodeLeon
1009,899343970098139137,Walterl45816039,UbaldoMacu
1010,899343970098139137,Walterl45816039,MPguatemala
1011,899343970098139137,Walterl45816039,santipalomov
1012,899343970098139137,Walterl45816039,BArevalodeLeon
1013,998591065799254016,hernan_zarama,IvanDuque
1014,998591065799254016,hernan_zarama,BArevalodeLeon
1018,2669737247,jcfaroto13,IvanDuque
1019,2669737247,jcfaroto13,BArevalodeLeon
1020,195697719,solesito0216,IvanDuque
1021,195697719,solesito0216,BArevalodeLeon
1022,1402544473251385344,Bab74306204,IvanDuque
1023,1402544473251385344,Bab74306204,BArevalodeLeon
1024,1755959516334583808,Rafael982877141,IvanDuque
1025,1755959516334583808,Rafael982877141,BArevalodeLeon
1026,1823753666303504385,JhonJarPor85521,IvanDuque
1027,1823753666303504385,JhonJarPor85521,BArevalodeLeon
1028,2399547220,lgalindo1279,IvanDuque
1029,2399547220,lgalindo1279,BArevalodeLeon
1030,77653794,IvanDuque,BArevalodeLeon
1031,1592711396931796992,MirnaDeSoto1,RudySalgue
1032,1592711396931796992,MirnaDeSoto1,BArevalodeLeon
1033,1592711396931796992,MirnaDeSoto1,FelixSinExcusas
1034,1592711396931796992,MirnaDeSoto1,CongresoGuate
1035,1592711396931796992,MirnaDeSoto1,AlvaroArzuE
1036,1592711396931796992,MirnaDeSoto1,AllanERodriguez
1037,1592711396931796992,MirnaDeSoto1,VENENO_CRUZ
1038,1592711396931796992,MirnaDeSoto1,aldodavila_gt
1039,1592711396931796992,MirnaDeSoto1,AztecaGuate
1040,1592711396931796992,MirnaDeSoto1,frattigiovanni
1041,1592711396931796992,MirnaDeSoto1,RaulFalla31
1042,1592711396931796992,MirnaDeSoto1,samuel_pz
1043,3073359094,LuisFergo04,BArevalodeLeon
1046,1302349457313476610,ElrevoltijoGT,PGNguatemala
1047,1302349457313476610,ElrevoltijoGT,CongresoGuate
1048,1536985123,marielanice23,MendiaMariela
1049,1536985123,marielanice23,BArevalodeLeon
1050,1586352378290360320,PirloKolarov,BArevalodeLeon
1051,87871728,dark_masterGT,__VaderTG
1052,87871728,dark_masterGT,BArevalodeLeon
1053,87871728,dark_masterGT,USAIDGuate
1054,87871728,dark_masterGT,CongresoGuate
1055,1737903917927710720,EdgarOrellanaL,BArevalodeLeon
1056,1737903917927710720,EdgarOrellanaL,DrGiammattei
1057,213933582,consentido4you,alex56gt
1058,213933582,consentido4you,FelixSinExcusas
1059,213933582,consentido4you,_cristiangt
1060,213933582,consentido4you,BArevalodeLeon
1061,213933582,consentido4you,KarinHerreraVP
1062,1797272656795824129,galaxia_co58547,vozdeltuit
1063,1797272656795824129,galaxia_co58547,Ejercito_GT
1064,1797272656795824129,galaxia_co58547,PrensaComunitar
1065,1797272656795824129,galaxia_co58547,BArevalodeLeon
1066,1747632964689666048,bobafett1724,BArevalodeLeon
1067,1475963580919001090,chepechapin58,GuatemalaGob
1068,1475963580919001090,chepechapin58,BArevalodeLeon
1069,263648100,AleGT2011,UbaldoMacu
1070,263648100,AleGT2011,MPguatemala
1071,263648100,AleGT2011,santipalomov
1072,263648100,AleGT2011,BArevalodeLeon
1073,1389224297206534144,Alex41404799,OmaricelaA
1074,1389224297206534144,Alex41404799,NenucosM81863
1075,1389224297206534144,Alex41404799,BArevalodeLeon
1076,1389224297206534144,Alex41404799,mingobguate
1077,994066113326706690,sabichjarif,VicGarciaDice
1078,994066113326706690,sabichjarif,BArevalodeLeon
1079,1475963580919001090,chepechapin58,MaynorEstradaGT
1082,3665260523,ManuelP27147297,historia_ca
1083,3665260523,ManuelP27147297,BArevalodeLeon
1084,165951811,lestergarcialeo,FJimenezmingob
1085,165951811,lestergarcialeo,PNCdeGuatemala
1086,165951811,lestergarcialeo,GuatemalaGob
1087,165951811,lestergarcialeo,BArevalodeLeon
1088,165951811,lestergarcialeo,_SPGuatemala
1089,165951811,lestergarcialeo,DiariodeCA
1090,165951811,lestergarcialeo,AGN_noticias
1091,165951811,lestergarcialeo,Radio_TGW
1092,327072660,Pachanga0GT,BArevalodeLeon
1094,1696347063397609472,ElsaLeiva11091,RafaelDelAguil8
1095,1696347063397609472,ElsaLeiva11091,NenucosM81863
1096,1696347063397609472,ElsaLeiva11091,BArevalodeLeon
1097,1696347063397609472,ElsaLeiva11091,mingobguate
1098,829815558875074561,Marc0rtiz,FJimenezmingob
1099,829815558875074561,Marc0rtiz,PNCdeGuatemala
1100,829815558875074561,Marc0rtiz,GuatemalaGob
1101,829815558875074561,Marc0rtiz,BArevalodeLeon
1102,829815558875074561,Marc0rtiz,_SPGuatemala
1103,829815558875074561,Marc0rtiz,DiariodeCA
1104,829815558875074561,Marc0rtiz,AGN_noticias
1105,829815558875074561,Marc0rtiz,Radio_TGW
1106,19819337,Discipulo13,UbaldoMacu
1107,19819337,Discipulo13,MPguatemala
1108,19819337,Discipulo13,santipalomov
1109,19819337,Discipulo13,BArevalodeLeon
1110,2151956467,jas32s,PrensaComunitar
1111,2151956467,jas32s,BArevalodeLeon
1112,2151956467,jas32s,mingobguate
1113,2151956467,jas32s,KarinHerreraVP
1114,64325954,vd15guate,ElQueNews
1115,64325954,vd15guate,BancadaSemilla
1116,64325954,vd15guate,BArevalodeLeon
1117,64325954,vd15guate,AVillagran502
1118,796436880,AlertaGt502,ElOjoDelCerro
1119,796436880,AlertaGt502,UbaldoMacu
1120,796436880,AlertaGt502,MPguatemala
1121,796436880,AlertaGt502,santipalomov
1122,796436880,AlertaGt502,BArevalodeLeon
1123,1513034633851686912,Kk19031977,__VaderTG
1124,1513034633851686912,Kk19031977,BArevalodeLeon
1125,1513034633851686912,Kk19031977,USAIDGuate
1126,1513034633851686912,Kk19031977,CongresoGuate
1127,354085467,jorgezuniga_,samuel_pz
1128,354085467,jorgezuniga_,rocasgt
1129,354085467,jorgezuniga_,santipalomov
1130,354085467,jorgezuniga_,AVillagran502
1131,354085467,jorgezuniga_,ElenaMotta_
1132,354085467,jorgezuniga_,BArevalodeLeon
1133,354085467,jorgezuniga_,mmendoza_GT
1134,1410284333672325125,aandresF9,CiudadanoComunG
1135,908435429191569408,MarioAbrahamLo3,ElOjoDelCerro
1136,908435429191569408,MarioAbrahamLo3,UbaldoMacu
1137,908435429191569408,MarioAbrahamLo3,MPguatemala
1138,908435429191569408,MarioAbrahamLo3,santipalomov
1139,908435429191569408,MarioAbrahamLo3,BArevalodeLeon
1140,1125209513605386241,ratedRLo,DecastroZoe
1141,1125209513605386241,ratedRLo,NenucosM81863
1142,1125209513605386241,ratedRLo,BArevalodeLeon
1143,1125209513605386241,ratedRLo,mingobguate
1144,1732707683625508865,LucioDel53820,ElQueNews
1145,1732707683625508865,LucioDel53820,BancadaSemilla
1146,1732707683625508865,LucioDel53820,BArevalodeLeon
1147,1732707683625508865,LucioDel53820,AVillagran502
1148,1732707683625508865,LucioDel53820,tiradocononda
1153,811244228919566337,leraovalle,Theclowbala
1154,811244228919566337,leraovalle,Perico8461
1155,811244228919566337,leraovalle,JLFont001
1156,811244228919566337,leraovalle,concriteriogt
1157,811244228919566337,leraovalle,BArevalodeLeon
1158,811244228919566337,leraovalle,KarinHerreraVP
1159,811244228919566337,leraovalle,karinapazGt
1160,811244228919566337,leraovalle,BancadaSemilla
1161,811244228919566337,leraovalle,samuel_pz
1162,1131012993536405504,MarioChiu2,MendiaMariela
1163,1131012993536405504,MarioChiu2,MPguatemala
1164,1131012993536405504,MarioChiu2,BArevalodeLeon
1165,1131012993536405504,MarioChiu2,noficciongt
1166,811244228919566337,leraovalle,SW_JRH96
1175,1776863020532060160,elmaikstrvjs4h,arbencista1944
1176,1776863020532060160,elmaikstrvjs4h,BArevalodeLeon
1177,811244228919566337,leraovalle,bravesgt
1187,811244228919566337,leraovalle,Templario_Gt
1197,811244228919566337,leraovalle,GxlDeDibu
